open_time,open,high,low,close,volume
1.65722E+12,21812.46,21838.1,21526.4,21624.98,14641.78921
1.65724E+12,21624.99,22527.37,21578.14,22130.56,15662.45062
1.65725E+12,22130.57,22242.29,21710.56,21797.64,11522.56833
1.65727E+12,21797.65,21822.1,21317,21583.98,14014.47762
1.65728E+12,21583.99,22130,21189.26,21962.52,217519.4691
1.6573E+12,21964.3,21979.51,21550,21811.9,118059.326
1.65731E+12,21811.9,22045.91,21580.71,21594.75,26303.28191
1.65732E+12,21594.75,21696.39,21403.24,21612.62,37760.75629
1.65734E+12,21612.62,21728.63,21485.82,21654.72,28825.24637
1.65735E+12,21654.72,21778.73,21322.12,21447.29,27589.95645
1.65737E+12,21447.29,21717.62,21379.64,21546.9,35492.09744
1.65738E+12,21545.89,21980,21517.87,21621.4,30065.08676
1.6574E+12,21621.49,21754,21546.06,21591.83,18684.70137
1.65741E+12,21592.15,21607.65,21091.81,21294.98,38268.04284
1.65743E+12,21295.76,21373.48,21161.36,21338.12,29088.18041
1.65744E+12,21339.46,21424.67,21161.67,21301.84,29990.38017
1.65745E+12,21301.84,21345.14,20835.73,20899.76,38336.80103
1.65747E+12,20898.44,21052.47,20655,20920.54,31704.38242
1.65748E+12,20921.4,21180.92,20698.9,20862.47,24800.42869
1.6575E+12,20861.11,20868.48,20453.36,20540.69,23077.88556
1.65751E+12,20540.68,20606.11,20353.72,20439.91,18882.53702
1.65753E+12,20439.17,20632.59,20411.56,20473.06,19309.20207
1.65754E+12,20474.55,20762.02,20271.1,20437.44,29172.48123
1.65756E+12,20440,20716.29,20400,20509.47,21383.4604
1.65757E+12,20509.47,20565.05,19875.23,19963.61,25709.84096
1.65758E+12,19963.61,20006.54,19786.46,19942.33,19173.11575
1.6576E+12,19942.33,20059.42,19620,19730.99,25109.26736
1.65761E+12,19731,19836.6,19558.12,19773.9,24762.84215
1.65763E+12,19775.56,20010,19695.3,19886.33,25999.14655
1.65764E+12,19886.33,20007.23,19278,19398.74,24209.03639
1.65766E+12,19398.74,19555,19240,19328.75,20253.05042
1.65767E+12,19331.28,19582.51,19265.4,19473.68,19334.01951
1.65768E+12,19473.68,19875,19420,19705.25,18898.47892
1.6577E+12,19707.06,19930,19670.02,19843.89,24102.1197
1.65771E+12,19845.33,20128.39,18910.94,19456.2,80056.95967
1.65773E+12,19454.99,20046.15,19230,19652.15,40636.95532
1.65774E+12,19652.15,20366.61,19584.37,20234.87,26221.71576
1.65776E+12,20234.87,20435.72,20164.06,20224.24,25680.78821
1.65777E+12,20224.24,20276.9,19894.76,19990.72,24237.32324
1.65779E+12,19990.72,20057.03,19635.22,19738.13,29040.80066
1.6578E+12,19738.13,20466,19616.07,20390.5,41546.92001
1.65781E+12,20390,20900,20143.96,20605.75,38641.83273
1.65783E+12,20608.36,20720,20438.12,20588.84,15661.55211
1.65784E+12,20588.84,20833,20382.29,20611.83,22529.61523
1.65786E+12,20613.21,20936,20494.29,20835.38,21753.08143
1.65787E+12,20835.38,21059.32,20720.16,20769.74,27470.72494
1.65789E+12,20769.74,21090,20759.39,20792.19,31597.1672
1.6579E+12,20792.19,21189,20636.7,21165.85,21907.5011
1.65792E+12,21165.85,21200,20760,20830.04,18085.215
1.65793E+12,20830.04,20865.38,20600,20738,14640.8498
1.65794E+12,20738,20764.83,20478.61,20546.18,14599.27645
1.65796E+12,20546.18,20685.9,20539.85,20616.69,10306.66166
1.65797E+12,20616.69,20957.46,20588.72,20943.02,19963.84945
1.65799E+12,20943.02,21588.94,20921.07,21192.04,43421.74072
1.658E+12,21190,21345.99,20911.64,21195.6,18079.29585
1.65802E+12,21195.6,21460.85,21082.8,21324.18,18547.58908
1.65803E+12,21322.27,21684.54,21231.01,21467.61,19318.5362
1.65804E+12,21467.61,21549,21209.71,21456.79,23064.81204
1.65806E+12,21459.35,21500,21075.07,21170.09,21364.005
1.65807E+12,21170.09,21355,20824,21026.85,21727.9509
1.65809E+12,21029.12,21080,20750.01,20798.16,14206.55928
1.6581E+12,20799.58,21379.99,20762.45,21280.02,27179.49062
1.65812E+12,21282.6,22400,21170.01,22245.93,48396.16981
1.65813E+12,22245.93,22515,21960.71,22133.31,42183.61879
1.65815E+12,22132.08,22777.63,21898,22675.83,44890.53958
1.65816E+12,22675.83,22713.28,21388,21617.92,44695.7445
1.65817E+12,21617.92,22650,21434.35,22432.58,32597.16802
1.65819E+12,22432.58,22961.72,21807.46,21903.55,55617.52641
1.6582E+12,21903.55,22133.89,21579.54,21764.88,35837.62027
1.65822E+12,21764.88,22230,21696.6,21974.49,28896.23227
1.65823E+12,21977.19,23199.9,21971.84,23136.08,63148.34394
1.65825E+12,23128.31,23706.26,22950.21,23401.99,54014.75795
1.65826E+12,23399.88,23800,23147.14,23396.62,26256.2849
1.65828E+12,23398.48,23522.4,22922,23436.85,36854.25418
1.65829E+12,23438.01,23864.15,23303.43,23381.18,30902.98687
1.6583E+12,23381.18,23888.04,23313.9,23728.55,37527.86088
1.65832E+12,23728.55,24276.74,23567.91,24172.63,51659.15287
1.65833E+12,24172.64,24201.94,23400,23660.38,42044.92471
1.65835E+12,23663.24,23799.62,22906.19,23223.3,39772.99143
1.65836E+12,23223.3,23442.77,22666,22777.2,31345.35804
1.65838E+12,22779.12,23099.51,22638.53,22931.56,26511.16775
1.65839E+12,22929.28,23074.12,22466.34,22606.04,29204.64726
1.6584E+12,22607.92,22850,22341.46,22642.34,38983.52083
1.65842E+12,22639.37,23207.94,22632.72,23194.4,35494.11017
1.65843E+12,23194.4,23308.8,22931.35,23152.19,23278.87786
1.65845E+12,23152.19,23352.53,22861.43,22909.9,18175.45307
1.65846E+12,22907.25,23320,22805.89,23118.79,23234.33239
1.65848E+12,23121.63,23634.4,23068,23610.58,34290.2736
1.65849E+12,23612.15,23756.49,23227.81,23290.68,43317.27254
1.65851E+12,23290.71,23344.62,22543.64,22586.26,36877.18728
1.65852E+12,22582.88,22785.95,22500,22684.83,15703.92078
1.65853E+12,22684.83,22904.39,22550.14,22808.55,13827.77357
1.65855E+12,22808.55,23000.77,22675.12,22770.52,18934.41428
1.65856E+12,22771.94,22877.26,22210.67,22227.53,28908.73925
1.65858E+12,22230.28,22389.53,22039.89,22215.61,22197.02528
1.65859E+12,22216.9,22332,21934.57,22272.5,21809.06463
1.65861E+12,22272.5,22559,22221.54,22451.07,16460.75674
1.65862E+12,22448.58,22677.37,22288,22331.86,14961.07067
1.65864E+12,22331.86,22839.99,22257.15,22701.6,20882.52765
1.65865E+12,22704.09,22822.81,22480,22657.63,19335.21392
1.65866E+12,22657.63,22911.31,22444,22847.08,23259.23781
1.65868E+12,22847.08,22880.87,22630,22700.4,15935.18301
1.65869E+12,22699.12,23014.64,22513.7,22579.68,20816.43971
1.65871E+12,22577.13,22666,21753.57,21867.75,33119.0354
1.65872E+12,21867.75,22002.62,21737.82,21962.33,22588.79451
1.65874E+12,21962.33,22110.98,21868.36,21941.25,22048.18138
1.65875E+12,21942.18,22003.12,21683.4,21895.79,32159.10297
1.65876E+12,21893.94,22021.47,21552.53,21890.17,27200.4675
1.65878E+12,21892.66,22259.98,21250,21310.9,43229.18467
1.65879E+12,21310.9,21347.82,20856.48,21141.53,40540.47207
1.65881E+12,21141.53,21272.21,21017.21,21066.86,21997.35143
1.65882E+12,21066.86,21161.37,20932.7,21090.22,20342.85229
1.65884E+12,21090.22,21196.58,20706.5,20746.81,38069.87939
1.65885E+12,20746.81,21083.49,20734.79,20915.57,27918.74151
1.65887E+12,20911.55,21300,20809.53,21254.67,28947.94657
1.65888E+12,21254.67,21284,21042.53,21076.86,21881.70836
1.65889E+12,21076.86,21451.33,21059,21347.36,22842.73152
1.65891E+12,21346.11,21439.29,21129.65,21200.23,21108.09122
1.65892E+12,21200.6,21547.53,21157.07,21530.86,31459.70714
1.65894E+12,21530.86,23112.63,21455.25,22773.62,82340.73885
1.65895E+12,22773.62,22997.17,22576,22952.45,31338.22087
1.65897E+12,22954.31,23460.58,22701.44,23133.45,35277.39369
1.65898E+12,23133.45,23273.81,22887,22925.1,25279.95507
1.659E+12,22925.1,23138.28,22816.26,23114.52,24940.73011
1.65901E+12,23116.19,23992,22582.13,23745.57,74002.6011
1.65902E+12,23747.85,24106.96,23662.52,23794.26,44457.31533
1.65904E+12,23792.1,24199.72,23711,23842.93,32071.0788
1.65905E+12,23845.25,23947.73,23701,23912.85,25679.75202
1.65907E+12,23912.7,24442.66,23820.27,23943.26,30517.851
1.65908E+12,23941.63,24131.54,23530.96,23720.56,33097.55799
1.6591E+12,23718.71,24222,23414.03,24010.74,54279.81023
1.65911E+12,24012.76,24051.22,23606.18,23895.13,34146.24673
1.65912E+12,23895.14,24138.69,23700,23773.75,20577.28826
1.65914E+12,23777.28,23968.9,23674.14,23801.35,21365.90398
1.65915E+12,23802.8,23914,23650,23880.76,16225.66452
1.65917E+12,23878.58,24073.05,23732.56,23956.38,23749.27671
1.65918E+12,23956.38,24668,23916.97,24529.1,38918.92187
1.6592E+12,24526.57,24593.02,23862,23920.65,24101.00978
1.65921E+12,23923.74,24078.94,23502.25,23643.51,26699.35525
1.65923E+12,23644.64,23886.92,23520,23737.4,18447.41876
1.65924E+12,23739.41,23842.2,23670,23713.1,14787.67259
1.65925E+12,23713.1,23860,23558.21,23801.07,18809.56497
1.65927E+12,23802.56,23861.83,23605.21,23774.97,19234.61369
1.65928E+12,23774.97,24194.82,23400,23845.88,33340.73193
1.6593E+12,23843.69,23892.43,23227.31,23293.32,23123.32289
1.65931E+12,23296.36,23466.55,23257.37,23375.62,15508.11562
1.65933E+12,23376.59,23425,23112,23322.05,18881.81214
1.65934E+12,23323.26,23379,22939.57,23227.79,25583.0702
1.65936E+12,23227.79,23509.68,22961.6,23326.73,35670.80561
1.65937E+12,23325.19,23355,22850,22953.59,28331.92374
1.65938E+12,22955.37,23417.11,22908.45,23268.01,20234.43488
1.6594E+12,23266.9,23447.62,22780,22853.11,23861.8006
1.65941E+12,22851.34,22937.5,22715.61,22887.8,19556.90887
1.65943E+12,22889.62,22973.08,22654.37,22882.61,22574.83437
1.65944E+12,22882.61,23151.24,22666.05,22979.5,41402.35374
1.65946E+12,22977.78,23459.89,22870.1,22951.21,34504.69159
1.65947E+12,22951.21,23148.6,22910,22987.79,16172.69308
1.65948E+12,22985.93,23079.39,22681.22,22862.72,21794.67604
1.6595E+12,22863.65,23074.86,22802,22989.96,16328.70249
1.65951E+12,22989.16,23471.5,22987.46,23402.83,27560.31855
1.65953E+12,23405.14,23647.68,23207.29,23352.76,34061.28808
1.65954E+12,23352.76,23574.98,23256.87,23462,24167.19029
1.65956E+12,23460.51,23486.48,22720,22818.37,22036.6345
1.65957E+12,22816.91,23223.32,22791.46,23095.74,23187.70628
1.65959E+12,23095.74,23185.35,22815.35,22947.92,21337.72264
1.6596E+12,22947.92,22956.41,22767.86,22885.01,21575.66775
1.65961E+12,22885.01,23148.99,22750,22931.68,38733.1817
1.65963E+12,22931.68,22980,22400,22451.24,31973.68221
1.65964E+12,22451.28,22670,22449.09,22622.98,18046.70958
1.65966E+12,22622.41,23200,22586.95,23175.32,29075.77169
1.65967E+12,23173.9,23432.51,23065.82,23186.08,24099.30825
1.65969E+12,23185.08,23441.1,23095.17,23405.13,25397.19562
1.6597E+12,23403.67,23472.86,22879.42,22988.25,48880.34457
1.65972E+12,22988.26,23104,22754.13,22932.83,27002.4136
1.65973E+12,22931.23,23329,22839.27,23312.42,20796.66376
1.65974E+12,23313.56,23354.36,23152.42,23173.65,16587.73975
1.65976E+12,23173.65,23236.93,23140.02,23205.87,11942.3366
1.65977E+12,23204.77,23258.61,23100,23157.42,12641.35947
1.65979E+12,23157.42,23236.49,23153.59,23202.21,10906.19763
1.6598E+12,23201.18,23256.37,22982.49,23185.12,17103.93227
1.65982E+12,23186.32,23220,22909.52,22954.21,14730.23735
1.65983E+12,22954.21,23051.92,22844.62,22990.1,15970.1472
1.65984E+12,22990.1,23029.62,22938.47,23015.95,10283.04251
1.65986E+12,23014.6,23055,22890.52,23038.48,13104.13907
1.65987E+12,23038.48,23184.21,23010.84,23023.14,17967.66602
1.65989E+12,23021.97,23300,22994,23161.02,15650.28447
1.6599E+12,23162.46,23402,23051.71,23174.39,15914.7295
1.65992E+12,23174.39,23350,23154.25,23306.63,18056.13149
1.65993E+12,23306.62,23852.43,23278.14,23807.68,30112.85373
1.65995E+12,23807.53,24189.43,23771.01,24166.12,34588.39517
1.65996E+12,24166.12,24245,23892.57,23991.38,38414.44409
1.65997E+12,23991.38,24011.93,23793.33,23926.83,24331.51732
1.65999E+12,23926.84,24104.55,23670.88,23810,25455.09972
1.66E+12,23810.98,23869.96,23626.87,23828.96,15374.43569
1.66002E+12,23828.98,23933.25,23754.51,23878.12,16624.77929
1.66003E+12,23878.12,23890.47,23182.55,23263.92,36406.15298
1.66005E+12,23263.34,23327.07,22865,23075,35184.14371
1.66006E+12,23075,23132.11,22970,23053.82,22428.47764
1.66008E+12,23053.82,23265,23050,23149.95,17164.51927
1.66009E+12,23151.32,23151.32,22664.69,22863.75,27322.38638
1.6601E+12,22863.75,23011.5,22829.17,22963.67,18724.46992
1.66012E+12,22963.67,23204,22961.96,23123.95,23418.88921
1.66013E+12,23122.36,24178,23004.58,23997.1,74487.45703
1.66015E+12,23997.1,24092.52,23475.4,23638.95,34250.74128
1.66016E+12,23638.95,24226,23622.96,23954.05,30712.60571
1.66018E+12,23954.05,24491.22,23912.39,24324.38,43690.74811
1.66019E+12,24324.37,24745,24287.47,24431.88,42311.44311
1.6602E+12,24431.88,24685.2,24345.08,24559.37,31586.25817
1.66022E+12,24559.37,24918.54,24280.18,24343.68,67916.73828
1.66023E+12,24343.68,24418.5,24081.22,24221.81,39040.82428
1.66025E+12,24222.73,24334.46,23852.13,23934.39,25213.78362
1.66026E+12,23933.09,24097.97,23761.84,24010.11,29110.90611
1.66028E+12,24011.25,24060,23880,23960.99,20722.1852
1.66029E+12,23960.99,24143,23583,23672.99,33894.47421
1.66031E+12,23672.98,24012.21,23653.66,23980.66,37591.11057
1.66032E+12,23979.58,24271.58,23952.03,24177.57,26396.2295
1.66033E+12,24177.57,24456.5,24048.29,24403.68,26492.66481
1.66035E+12,24401.7,24811.24,24334.37,24796.53,33493.90366
1.66036E+12,24796.53,24888,24552.13,24572.12,29087.49126
1.66038E+12,24574.03,24653.48,24291.22,24435.91,31052.72614
1.66039E+12,24435.91,24600.88,24300,24512.66,21336.66579
1.66041E+12,24512.66,24593.37,24336.16,24398.56,21151.79633
1.66042E+12,24398.56,24545,24319.09,24441.38,16729.67117
1.66044E+12,24443.06,24640,24343.3,24570.02,21999.26985
1.66045E+12,24570.33,25047.56,24500,24873.32,29499.16312
1.66046E+12,24873.32,24883.24,24524.32,24564.49,28622.92667
1.66048E+12,24564.5,24593.43,24400,24524.54,21597.85172
1.66049E+12,24525.51,24568.74,24144,24284.07,29371.84503
1.66051E+12,24284.07,24435,24172.4,24305.24,20115.08834
1.66052E+12,24305.25,25211.32,24164.1,24867.39,48020.61288
1.66054E+12,24866.12,24982.7,23944.62,24027.05,54638.95429
1.66055E+12,24027.05,24314.28,23869.46,24049.48,40091.08032
1.66056E+12,24048.91,24265.74,23900,24226,42008.7708
1.66058E+12,24226,24281.1,23965,23982.54,30437.94241
1.66059E+12,23983.54,24192.83,23773.22,24094.82,27342.18688
1.66061E+12,24093.04,24247.49,23853,24083.42,31819.39488
1.66062E+12,24083.25,24144.77,23795.67,24066.93,26639.66002
1.66064E+12,24067.77,24150,23968.78,24038.03,25008.36776
1.66065E+12,24036.86,24094.13,23671.22,23901.27,41284.19897
1.66067E+12,23901,24058,23691.06,23930.24,36967.30007
1.66068E+12,23930.24,23994,23809,23854.74,17606.02651
1.66069E+12,23856.15,24085,23824.99,24006.66,27497.44226
1.66071E+12,24006.66,24446.71,23759.3,23786.42,42139.73733
1.66072E+12,23788.32,23924.97,23690.79,23746.65,29502.38216
1.66074E+12,23746.65,23760.68,23321.6,23391.9,50641.81441
1.66075E+12,23391.9,23638.84,23236,23275.04,40282.52766
1.66077E+12,23276.89,23417.44,23180.4,23342.66,20604.78384
1.66078E+12,23342.66,23516.44,23285.23,23433.31,20285.16515
1.6608E+12,23434.25,23466.67,23325.01,23414.21,18535.89444
1.66081E+12,23414.21,23582.35,23344.2,23534.43,21749.67803
1.66082E+12,23534.43,23600,23355.73,23452.28,33043.94202
1.66084E+12,23451.45,23469.27,23235.28,23344.88,27697.39734
1.66085E+12,23344.88,23448,23111.04,23191.2,22873.89313
1.66087E+12,23191.45,23208.67,22711.11,22769.05,41226.7643
1.66088E+12,22768.97,22837.34,21447.76,21905.88,52502.49717
1.6609E+12,21907.37,21915.88,21261.96,21467.91,55689.19945
1.66091E+12,21467.91,21605.71,21265.77,21443.36,47572.54319
1.66092E+12,21443.36,21660.73,21149.95,21329.66,38711.52891
1.66094E+12,21329.65,21382.5,20783.57,20834.39,48293.34445
1.66095E+12,20834.39,21212.67,20792.92,21140.34,33280.56478
1.66097E+12,21139.97,21370,21077.56,21307.25,30309.80491
1.66098E+12,21307.99,21315,21118.5,21233.66,24822.54213
1.661E+12,21233.66,21382.85,21200,21299.44,23779.7671
1.66101E+12,21300.5,21360,20941.63,20988.36,35287.95553
1.66103E+12,20988.52,21250.51,20761.9,21140.07,35561.04918
1.66104E+12,21140.07,21330.55,21118.71,21208.72,21895.29548
1.66105E+12,21210.06,21285.08,21069.11,21251.38,21730.29782
1.66107E+12,21250.21,21570,21224.48,21524.39,34690.60227
1.66108E+12,21525.57,21587.74,21314.88,21420.2,24843.69947
1.6611E+12,21419,21557.26,21330.75,21512.01,21034.03801
1.66111E+12,21512.01,21800,21277.73,21515.61,35006.75105
1.66113E+12,21516.7,21530.03,21360.41,21414.86,25174.83039
1.66114E+12,21413.67,21494.44,21058.62,21097.72,34115.81272
1.66116E+12,21098.01,21338.75,20890.18,21248.71,49490.8094
1.66117E+12,21249.78,21444.72,21086.54,21400.47,51797.07693
1.66118E+12,21400.47,21548.71,20963,21057.25,35679.67466
1.6612E+12,21055.48,21423.74,21045,21399.83,25963.84116
1.66121E+12,21400.75,21468.51,21218.28,21239.18,25560.09622
1.66123E+12,21239.18,21318.84,20890.14,21305.34,34416.0604
1.66124E+12,21305.34,21550,21286,21456.34,40917.92309
1.66126E+12,21455.97,21684.87,21327.95,21474.67,48875.0019
1.66127E+12,21473.01,21602.49,21358.38,21522.01,29866.93249
1.66128E+12,21522.01,21654.91,21428,21529.12,21331.75754
1.6613E+12,21529.11,21555.84,21145,21264.01,29785.93251
1.66131E+12,21264.01,21504.97,21237.57,21317.85,29673.56148
1.66133E+12,21319.27,21476.23,21261,21438.92,25602.05989
1.66134E+12,21439.84,21645.65,21373.43,21618.45,36534.39799
1.66136E+12,21618.46,21900,21605,21707.58,32108.0372
1.66137E+12,21709.32,21761.92,21361.6,21368.08,20679.23139
1.66139E+12,21368.05,21637.89,21310.15,21468.93,25661.25463
1.6614E+12,21468.12,21762,21461.53,21743.29,27720.91104
1.66141E+12,21744.22,21819.88,21611.22,21720.31,31114.16042
1.66143E+12,21720.31,21779,21483.38,21565.12,40638.26855
1.66144E+12,21563.92,21646.27,21422.43,21605.2,27793.81951
1.66146E+12,21607.25,21685,21514.89,21559.04,16987.36886
1.66147E+12,21559.04,21614.89,21431.22,21552.17,21810.53604
1.66149E+12,21552.17,21564.82,21326.66,21452.9,26876.78847
1.6615E+12,21452.9,21468.76,21106.31,21189.77,29944.51782
1.66152E+12,21191.27,21886.77,20635.12,20781.08,113783.4503
1.66153E+12,20780.86,20832.23,20529.74,20644.47,44696.99841
1.66154E+12,20643.01,20749.98,20107.9,20241.05,36699.32856
1.66156E+12,20239.14,20402.93,20135.04,20203.18,29318.4206
1.66157E+12,20204.23,20277.38,19920,20272.25,31410.50355
1.66159E+12,20269.9,20279.61,20135.89,20211.21,21699.22715
1.6616E+12,20211.21,20242.02,19800,19977.36,32921.72422
1.66162E+12,19976.08,20100,19838.8,20018,26551.73716
1.66163E+12,20018,20103.57,19858.43,20037.6,20680.84764
1.66164E+12,20037.6,20171.18,19926.78,19990.58,19062.2534
1.66166E+12,19991.39,20085,19937.9,20056.62,15905.99683
1.66167E+12,20055.85,20107.52,19943,20034.97,18745.8172
1.66169E+12,20033.87,20059.99,19811,20022.03,28371.45725
1.6617E+12,20022.03,20155.62,19955.1,19973.76,23600.20388
1.66172E+12,19972.31,20049.96,19520,19555.61,33622.2312
1.66173E+12,19555.61,19966.56,19550.79,19868.14,35747.04123
1.66175E+12,19866.29,19941.22,19739.74,19897.01,26893.72392
1.66176E+12,19897.01,19923.63,19762.3,19825.09,25639.12076
1.66177E+12,19824.2,20384.25,19805,20262.28,60730.4378
1.66179E+12,20263.62,20433.62,20078.92,20098.65,35933.86098
1.6618E+12,20098.65,20351.53,20075,20285.73,25565.31076
1.66182E+12,20287.2,20298.75,20110,20273.36,28757.16891
1.66183E+12,20273.36,20576.25,20257.32,20434.16,39864.58091
1.66185E+12,20433.65,20511.3,20331.99,20403.8,31895.57423
1.66186E+12,20403.8,20450,19650,19756.24,63047.81394
1.66188E+12,19756.24,20099.81,19540,19947.2,59238.18278
1.66189E+12,19947.2,20059.66,19745.43,19811.66,33831.03452
1.6619E+12,19813.03,20459.32,19797.94,20402.87,43434.99397
1.66192E+12,20401.46,20490,20188,20258.09,40558.7766
1.66193E+12,20258.09,20410.21,20123.09,20314.78,46273.02503
1.66195E+12,20314.78,20423.38,19870,20140.63,69387.69551
1.66196E+12,20142.26,20328.46,19881.22,20228.57,49128.3389
1.66198E+12,20228.57,20299.97,19966,20050.02,28163.77764
1.66199E+12,20048.44,20208.37,19917.01,20022.97,35505.13886
1.662E+12,20023.82,20139,19801.38,19895.66,35973.37844
1.66202E+12,19894.97,20126.23,19820.6,20074.01,40982.81672
1.66203E+12,20074.91,20096.39,19652.79,19782.59,58172.52468
1.66205E+12,19783.03,19938,19565.66,19871.68,44073.56909
1.66206E+12,19871.68,20180,19841.45,20131.46,30582.54484
1.66208E+12,20132.64,20245.89,19957.78,20157.01,30343.55359
1.66209E+12,20157.01,20298,20037.14,20111.24,29629.83037
1.66211E+12,20111.24,20179.19,19991,20090.81,29418.89765
1.66212E+12,20090.81,20441.26,20020.06,20355.85,68960.92967
1.66213E+12,20355.85,20387.3,19755.29,19910.43,64356.56312
1.66215E+12,19909.23,20026.66,19858.4,19951.86,23276.8289
1.66216E+12,19950.98,20055.93,19866.77,19899.69,25987.89995
1.66218E+12,19899.69,19968.11,19754.77,19815.63,23401.70682
1.66219E+12,19815.63,19868.86,19726.1,19798.76,27168.875
1.66221E+12,19798.73,19904.68,19748.88,19772.95,24593.00049
1.66222E+12,19772.95,19835,19652.72,19710,27439.06077
1.66224E+12,19710,19850,19677.29,19831.9,18048.48901
1.66225E+12,19832.45,19861.94,19740.07,19772.79,16305.78804
1.66226E+12,19772.81,19812.19,19615,19632.4,19451.27513
1.66228E+12,19630.95,19852.92,19583.1,19850.79,27933.29823
1.66229E+12,19849.89,19940,19650,19789.9,30563.58575
1.66231E+12,19790.84,19956.54,19722,19882.69,25831.56173
1.66232E+12,19883.18,20029.23,19815,20000.3,25503.27005
1.66234E+12,20000.3,20057.27,19809.56,19884.91,35602.25427
1.66235E+12,19884.88,19913.09,19681.22,19750,38064.14007
1.66236E+12,19750.51,19805.47,19633.83,19701.95,35287.92719
1.66238E+12,19701.95,19950.7,19667.02,19854.59,45206.89541
1.66239E+12,19854.59,19912.4,19670.14,19708.64,37777.23026
1.66241E+12,19708.64,19870.8,19697.1,19796.84,30604.56337
1.66242E+12,19795.34,20180,19673.44,19790.01,68746.83346
1.66244E+12,19790.01,19948.14,19730.74,19905.79,44613.1437
1.66245E+12,19906.88,20030.82,19860.66,19918.33,44487.59705
1.66247E+12,19918.33,19993.67,19663.7,19818.37,67591.86273
1.66248E+12,19818.37,19855,18733.97,18824.41,87847.22545
1.66249E+12,18823.48,19120,18649.51,18790.61,43028.39479
1.66251E+12,18790.61,18873.17,18510.77,18745.85,53212.43422
1.66252E+12,18745.01,18843.68,18671.22,18800.43,37858.02278
1.66254E+12,18799.61,18859.98,18691.22,18739.59,34622.30107
1.66255E+12,18739.78,18968.58,18674.33,18871.35,55673.06639
1.66257E+12,18870.6,19200,18850.42,18992.38,55904.80594
1.66258E+12,18992.37,19464.06,18987.89,19292.84,50124.1484
1.6626E+12,19292.85,19384.81,19151.48,19218.4,31899.09781
1.66261E+12,19218.4,19391.22,19056,19171.66,43606.76131
1.66262E+12,19171.6,19397.71,19142.29,19311.15,38445.38899
1.66264E+12,19311.6,19378.19,19012,19250.81,73379.5276
1.66265E+12,19250.81,19354.04,19093.13,19352.38,46668.01447
1.66267E+12,19352.38,19458.25,19251.9,19319.77,28814.49255
1.66268E+12,19320.54,19956.12,19291.75,19950.73,45447.37355
1.6627E+12,19949.59,20800,19928.47,20631.76,84684.16281
1.66271E+12,20631.76,21200,20625.26,20937.72,77966.44551
1.66272E+12,20937.72,21337.72,20912.37,21266.79,89876.5496
1.66274E+12,21266.76,21437.9,21129,21291.62,79607.75533
1.66275E+12,21291.62,21597.22,21186.07,21360.11,51337.45972
1.66277E+12,21361.62,21391.65,21163.25,21303.07,46245.75068
1.66278E+12,21301.88,21672.24,21251.59,21283.87,59402.39996
1.6628E+12,21283.89,21393.99,21253.5,21285.11,42611.26446
1.66281E+12,21285.11,21363.01,21111.13,21219.36,52619.58777
1.66283E+12,21220.18,21646,21171.44,21579.1,54139.50348
1.66284E+12,21579.1,21810.8,21361.64,21648.34,52978.82869
1.66285E+12,21647.21,21682.6,21450.01,21542.42,37855.78481
1.66287E+12,21542.42,21643.61,21350,21611.49,43220.93719
1.66288E+12,21610.82,21726.6,21557.38,21613.03,42717.06626
1.6629E+12,21613.03,21753.75,21455,21643.16,53469.51783
1.66291E+12,21642.07,21860,21530,21617.99,49795.29184
1.66293E+12,21617.99,21850,21456.67,21826.87,53643.95356
1.66294E+12,21826.87,22374,21538.51,21656.87,85688.38428
1.66296E+12,21656.43,22232.09,21627.34,22193.64,63905.9675
1.66297E+12,22195.78,22472.68,21970.43,22312.75,77531.3543
1.66298E+12,22313.57,22488,22000,22114.5,70775.18087
1.663E+12,22112.59,22454,22010.96,22426.08,57352.90302
1.66301E+12,22428.25,22480.71,22252.37,22395.74,40141.82831
1.66303E+12,22395.44,22445.86,22054.07,22231.58,54467.66462
1.66304E+12,22232.72,22627,22178.57,22273.09,62723.37173
1.66306E+12,22271.59,22713.92,22182.09,22522.74,65382.90597
1.66307E+12,22522.74,22799,20751,20829.77,127253.5069
1.66308E+12,20829.77,20927.73,20030,20283.58,76799.9066
1.6631E+12,20284.89,20421.15,19860,20173.57,45287.67752
1.66311E+12,20173.62,20541.48,20042.15,20323.04,52365.02585
1.66313E+12,20323.04,20405.77,20130.98,20243.89,42761.43332
1.66314E+12,20243.22,20419.83,20091.19,20225.35,51545.65753
1.66316E+12,20224.74,20389.99,20070,20178.79,82170.45147
1.66317E+12,20178.16,20238.71,19617.62,19952.11,71429.90144
1.66319E+12,19951.83,20393.37,19851.21,20226.71,40553.9319
1.6632E+12,20227.17,20270.61,19920,20023.59,49094.25992
1.66321E+12,20023.59,20330.24,19955.43,20204.23,68202.10017
1.66323E+12,20204.23,20225,20025,20148.35,47940.74236
1.66324E+12,20149.59,20194.12,19497,19737.36,81453.00838
1.66326E+12,19737.36,19947.56,19644.1,19782.36,50623.9086
1.66327E+12,19780.71,19894.99,19578,19701.88,35755.74133
1.66329E+12,19701.88,19814.99,19582.05,19744.77,39694.45813
1.6633E+12,19744.77,19859.99,19728,19739.1,32804.03728
1.66332E+12,19739.1,19890,19610.13,19867.82,42860.06736
